location,datetime,sensorType,value
PartialTech Research Farm,2021-07-28T12:07:17.021Z,rainFall,0
PartialTech Research Farm,2021-07-28T09:58:19.553Z,temperature,20.0
PartialTech Research Farm,2021-07-29T09:58:19.553Z,pH,6.01
PartialTech Research Farm,2021-07-29T09:58:19.553Z,rainFall,3.2
PartialTech Research Farm,2021-07-29T03:08:59.925Z,temperature,23.7
PartialTech Research Farm,2021-07-30T03:08:59.925Z,pH,5.27
PartialTech Research Farm,2021-07-30T03:08:59.925Z,rainFall,8.9
PartialTech Research Farm,2021-07-30T00:44:26.926Z,temperature,24.9
PartialTech Research Farm,2021-07-29T22:21:59.677Z,temperature,25.2
PartialTech Research Farm,2021-07-30T09:19:17.720Z,temperature,28.9
PartialTech Research Farm,2021-07-30T01:01:12.990Z,temperature,26.8
PartialTech Research Farm,2021-07-30T03:06:13.236Z,temperature,27.1
PartialTech Research Farm,2021-07-30T13:53:29.369Z,temperature,27.8
PartialTech Research Farm,2021-07-29T21:36:53.825Z,temperature,23.1
PartialTech Research Farm,2021-07-30T09:36:40.303Z,temperature,29.2
PartialTech Research Farm,2021-07-30T10:01:23.358Z,temperature,28.7
PartialTech Research Farm,2021-07-30T03:49:47.490Z,temperature,28.0
PartialTech Research Farm,2021-07-31T03:49:47.490Z,pH,5.12
PartialTech Research Farm,2021-07-31T03:49:47.490Z,rainFall,2.6
PartialTech Research Farm,2021-07-31T03:53:52.289Z,temperature,22.7
PartialTech Research Farm,2021-07-31T12:52:31.512Z,temperature,24.1
PartialTech Research Farm,2021-07-31T19:35:13.754Z,temperature,21.1
PartialTech Research Farm,2021-07-31T07:09:19.974Z,temperature,24.7
PartialTech Research Farm,2021-07-30T23:35:48.969Z,temperature,20.9
PartialTech Research Farm,2021-07-31T14:42:23.432Z,temperature,24.1
PartialTech Research Farm,2021-07-31T20:29:07.745Z,temperature,21.0
PartialTech Research Farm,2021-07-31T20:20:22.824Z,temperature,20.6
PartialTech Research Farm,2021-08-01T20:20:22.824Z,pH,6.16
PartialTech Research Farm,2021-08-01T20:20:22.824Z,rainFall,0
PartialTech Research Farm,2021-08-01T18:23:11.190Z,temperature,16.7
PartialTech Research Farm,2021-08-01T03:22:08.142Z,temperature,18.5
PartialTech Research Farm,2021-08-01T20:52:20.476Z,temperature,15.3
PartialTech Research Farm,2021-08-01T15:02:48.865Z,temperature,17.3
PartialTech Research Farm,2021-08-01T09:27:15.157Z,temperature,19.4
PartialTech Research Farm,2021-08-01T05:11:27.812Z,temperature,18.7
PartialTech Research Farm,2021-08-01T16:37:05.447Z,temperature,17.9
PartialTech Research Farm,2021-08-01T06:59:50.610Z,temperature,19.3
PartialTech Research Farm,2021-08-02T06:59:50.610Z,pH,5.65
PartialTech Research Farm,2021-08-02T06:59:50.610Z,rainFall,2.8
PartialTech Research Farm,2021-08-02T11:08:43.048Z,temperature,26.4
PartialTech Research Farm,2021-08-02T02:02:14.038Z,temperature,22.8
PartialTech Research Farm,2021-08-02T10:19:31.377Z,temperature,26.5
PartialTech Research Farm,2021-08-02T17:13:20.183Z,temperature,22.9
PartialTech Research Farm,2021-08-02T15:49:01.720Z,temperature,24.8
PartialTech Research Farm,2021-08-02T09:19:27.612Z,temperature,26.4
PartialTech Research Farm,2021-08-02T12:40:36.486Z,temperature,25.8
PartialTech Research Farm,2021-08-02T07:48:06.080Z,temperature,25.1
PartialTech Research Farm,2021-08-01T22:05:56.096Z,temperature,21.0
PartialTech Research Farm,2021-08-02T03:14:18.448Z,temperature,23.3
PartialTech Research Farm,2021-08-03T03:14:18.448Z,pH,6.26
PartialTech Research Farm,2021-08-03T03:14:18.448Z,rainFall,0
PartialTech Research Farm,2021-08-02T21:34:10.212Z,temperature,21.7
PartialTech Research Farm,2021-08-03T13:22:36.178Z,temperature,26.6
PartialTech Research Farm,2021-08-03T01:41:05.457Z,temperature,25.1
PartialTech Research Farm,2021-08-03T14:44:09.654Z,temperature,26.5
PartialTech Research Farm,2021-08-03T07:27:47.452Z,temperature,26.1
PartialTech Research Farm,2021-08-03T19:17:24.710Z,temperature,22.7
PartialTech Research Farm,2021-08-03T02:16:49.798Z,temperature,24.3
PartialTech Research Farm,2021-08-02T22:21:38.048Z,temperature,21.9
PartialTech Research Farm,2021-08-03T22:21:38.048Z,pH,6.04
PartialTech Research Farm,2021-08-03T22:21:38.048Z,rainFall,3.9
PartialTech Research Farm,2021-08-04T16:50:05.208Z,temperature,24.7
PartialTech Research Farm,2021-08-03T23:57:13.640Z,temperature,23.2
PartialTech Research Farm,2021-08-04T10:19:18.219Z,temperature,27.8
PartialTech Research Farm,2021-08-04T14:05:30.461Z,temperature,25.2
PartialTech Research Farm,2021-08-03T21:11:34.956Z,temperature,21.1
PartialTech Research Farm,2021-08-04T07:36:40.970Z,temperature,27.1
PartialTech Research Farm,2021-08-04T07:39:55.185Z,temperature,25.9
PartialTech Research Farm,2021-08-05T07:39:55.185Z,pH,5.79
PartialTech Research Farm,2021-08-05T07:39:55.185Z,rainFall,2.6
PartialTech Research Farm,2021-08-05T05:11:01.613Z,temperature,26.3
PartialTech Research Farm,2021-08-06T05:11:01.613Z,pH,5.57
PartialTech Research Farm,2021-08-06T05:11:01.613Z,rainFall,3.8
PartialTech Research Farm,2021-08-06T15:41:43.221Z,temperature,26.3
PartialTech Research Farm,2021-08-06T08:20:09.090Z,temperature,27.6
PartialTech Research Farm,2021-08-07T08:20:09.090Z,pH,5.41
PartialTech Research Farm,2021-08-07T08:20:09.090Z,rainFall,0
PartialTech Research Farm,2021-08-07T03:08:29.722Z,temperature,26.5
PartialTech Research Farm,2021-08-07T01:20:31.698Z,temperature,26.5
PartialTech Research Farm,2021-08-06T23:54:03.695Z,temperature,23.9
PartialTech Research Farm,2021-08-06T22:21:55.892Z,temperature,22.8
PartialTech Research Farm,2021-08-07T09:01:31.487Z,temperature,28.4
PartialTech Research Farm,2021-08-07T07:28:50.416Z,temperature,28.2
PartialTech Research Farm,2021-08-07T14:56:59.892Z,temperature,27.5
PartialTech Research Farm,2021-08-08T14:56:59.892Z,pH,5.58
PartialTech Research Farm,2021-08-08T14:56:59.892Z,rainFall,1.9
PartialTech Research Farm,2021-08-08T19:58:16.130Z,temperature,24.2
PartialTech Research Farm,2021-08-08T20:39:20.069Z,temperature,23.2
PartialTech Research Farm,2021-08-07T21:31:09.266Z,temperature,22.7
PartialTech Research Farm,2021-08-08T20:58:34.462Z,temperature,22.8
PartialTech Research Farm,2021-08-08T10:47:12.683Z,temperature,27.2
PartialTech Research Farm,2021-08-08T10:38:32.462Z,temperature,27.3
PartialTech Research Farm,2021-08-08T02:42:51.174Z,temperature,25.0
PartialTech Research Farm,2021-08-08T05:47:10.772Z,temperature,26.6
PartialTech Research Farm,2021-08-08T05:20:04.807Z,temperature,27.3
PartialTech Research Farm,2021-08-08T09:03:32.992Z,temperature,28.0
PartialTech Research Farm,2021-08-09T09:03:32.992Z,pH,6.15
PartialTech Research Farm,2021-08-09T09:03:32.992Z,rainFall,0
PartialTech Research Farm,2021-08-09T20:27:35.466Z,temperature,11.4
PartialTech Research Farm,2021-08-09T20:37:30.823Z,temperature,11.3
PartialTech Research Farm,2021-08-09T16:50:33.827Z,temperature,12.4
PartialTech Research Farm,2021-08-09T10:09:25.176Z,temperature,14.6
PartialTech Research Farm,2021-08-09T05:26:26.744Z,temperature,13.7
PartialTech Research Farm,2021-08-08T23:07:57.573Z,temperature,11.4
PartialTech Research Farm,2021-08-09T02:20:40.086Z,temperature,11.9
PartialTech Research Farm,2021-08-09T08:48:33.508Z,temperature,15.4
PartialTech Research Farm,2021-08-10T08:48:33.508Z,pH,5.19
PartialTech Research Farm,2021-08-10T08:48:33.508Z,rainFall,0
PartialTech Research Farm,2021-08-10T18:41:52.967Z,temperature,21.5
PartialTech Research Farm,2021-08-10T15:23:43.755Z,temperature,22.7
PartialTech Research Farm,2021-08-10T06:42:47.793Z,temperature,22.9
PartialTech Research Farm,2021-08-10T19:14:26.287Z,temperature,20.4
PartialTech Research Farm,2021-08-10T03:25:55.885Z,temperature,22.2
PartialTech Research Farm,2021-08-10T11:25:47.636Z,temperature,24.1
PartialTech Research Farm,2021-08-11T11:25:47.636Z,pH,6.23
PartialTech Research Farm,2021-08-11T11:25:47.636Z,rainFall,0
PartialTech Research Farm,2021-08-11T11:51:10.586Z,temperature,17.5
PartialTech Research Farm,2021-08-12T11:51:10.586Z,pH,5.39
PartialTech Research Farm,2021-08-12T11:51:10.586Z,rainFall,0
PartialTech Research Farm,2021-08-12T20:03:48.245Z,temperature,11.6
PartialTech Research Farm,2021-08-12T19:34:15.051Z,temperature,12.8
PartialTech Research Farm,2021-08-12T09:47:42.075Z,temperature,14.4
PartialTech Research Farm,2021-08-11T22:15:34.292Z,temperature,10.3
PartialTech Research Farm,2021-08-11T22:05:35.255Z,temperature,10.4
PartialTech Research Farm,2021-08-12T07:17:57.227Z,temperature,15.7
PartialTech Research Farm,2021-08-13T07:17:57.227Z,pH,5.17
PartialTech Research Farm,2021-08-13T07:17:57.227Z,rainFall,0
PartialTech Research Farm,2021-08-13T06:17:07.797Z,temperature,18.4
PartialTech Research Farm,2021-08-14T06:17:07.797Z,pH,6.41
PartialTech Research Farm,2021-08-14T06:17:07.797Z,rainFall,1.9
PartialTech Research Farm,2021-08-14T16:10:31.609Z,temperature,22.2
PartialTech Research Farm,2021-08-14T13:31:53.015Z,temperature,24.0
PartialTech Research Farm,2021-08-14T14:06:27.095Z,temperature,24.0
PartialTech Research Farm,2021-08-14T06:38:24.132Z,temperature,24.8
PartialTech Research Farm,2021-08-14T14:45:16.110Z,temperature,23.6
PartialTech Research Farm,2021-08-14T12:00:23.067Z,temperature,25.4
PartialTech Research Farm,2021-08-13T21:35:01.790Z,temperature,18.9
PartialTech Research Farm,2021-08-14T21:35:01.790Z,pH,5.75
PartialTech Research Farm,2021-08-14T21:35:01.790Z,rainFall,0
PartialTech Research Farm,2021-08-15T05:19:17.726Z,temperature,15.3
PartialTech Research Farm,2021-08-15T01:20:35.187Z,temperature,13.1
PartialTech Research Farm,2021-08-15T14:25:30.177Z,temperature,15.9
PartialTech Research Farm,2021-08-15T00:07:31.783Z,temperature,13.0
PartialTech Research Farm,2021-08-15T20:08:00.539Z,temperature,11.9
PartialTech Research Farm,2021-08-14T23:39:44.866Z,temperature,13.6
PartialTech Research Farm,2021-08-15T08:28:16.140Z,temperature,15.7
PartialTech Research Farm,2021-08-15T18:24:18.516Z,temperature,13.7
PartialTech Research Farm,2021-08-15T01:52:24.705Z,temperature,13.5
PartialTech Research Farm,2021-08-16T01:52:24.705Z,pH,5.91
PartialTech Research Farm,2021-08-16T01:52:24.705Z,rainFall,2.7
PartialTech Research Farm,2021-08-16T04:29:40.533Z,temperature,15.2
PartialTech Research Farm,2021-08-16T01:16:07.439Z,temperature,14.2
PartialTech Research Farm,2021-08-15T22:15:49.358Z,temperature,12.7
PartialTech Research Farm,2021-08-16T13:25:16.467Z,temperature,15.0
PartialTech Research Farm,2021-08-16T18:47:34.972Z,temperature,13.6
PartialTech Research Farm,2021-08-17T18:47:34.972Z,pH,5.35
PartialTech Research Farm,2021-08-17T18:47:34.972Z,rainFall,8.0
PartialTech Research Farm,2021-08-17T19:02:07.014Z,temperature,9.2
PartialTech Research Farm,2021-08-17T03:03:04.795Z,temperature,11.1
PartialTech Research Farm,2021-08-16T22:13:02.966Z,temperature,9.2
PartialTech Research Farm,2021-08-16T22:10:20.318Z,temperature,8.0
PartialTech Research Farm,2021-08-17T22:10:20.318Z,pH,5.97
PartialTech Research Farm,2021-08-17T22:10:20.318Z,rainFall,1.9
PartialTech Research Farm,2021-08-18T00:32:06.682Z,temperature,24.1
PartialTech Research Farm,2021-08-18T09:02:51.100Z,temperature,26.8
PartialTech Research Farm,2021-08-18T17:11:32.608Z,temperature,24.9
PartialTech Research Farm,2021-08-18T07:51:13.183Z,temperature,26.3
PartialTech Research Farm,2021-08-17T21:41:27.539Z,temperature,20.3
PartialTech Research Farm,2021-08-18T19:19:44.534Z,temperature,23.3
PartialTech Research Farm,2021-08-19T19:19:44.534Z,pH,6.16
PartialTech Research Farm,2021-08-19T19:19:44.534Z,rainFall,0
PartialTech Research Farm,2021-08-18T21:23:06.510Z,temperature,10.9
PartialTech Research Farm,2021-08-19T13:47:52.638Z,temperature,16.7
PartialTech Research Farm,2021-08-19T00:40:03.403Z,temperature,13.8
PartialTech Research Farm,2021-08-19T15:17:23.801Z,temperature,16.0
PartialTech Research Farm,2021-08-19T02:05:37.284Z,temperature,14.1
PartialTech Research Farm,2021-08-19T13:40:00.052Z,temperature,16.1
PartialTech Research Farm,2021-08-19T01:05:14.700Z,temperature,14.1
PartialTech Research Farm,2021-08-19T08:49:33.387Z,temperature,15.7
PartialTech Research Farm,2021-08-20T08:49:33.387Z,pH,6.26
PartialTech Research Farm,2021-08-20T08:49:33.387Z,rainFall,2.5
PartialTech Research Farm,2021-08-20T00:14:12.347Z,temperature,23.1
PartialTech Research Farm,2021-08-20T20:06:05.181Z,temperature,21.6
PartialTech Research Farm,2021-08-20T03:48:47.128Z,temperature,23.5
PartialTech Research Farm,2021-08-19T22:50:53.850Z,temperature,21.6
PartialTech Research Farm,2021-08-20T14:21:49.909Z,temperature,25.4
PartialTech Research Farm,2021-08-20T00:25:52.819Z,temperature,21.7
PartialTech Research Farm,2021-08-20T05:43:33.469Z,temperature,25.4
PartialTech Research Farm,2021-08-21T05:43:33.469Z,pH,5.88
PartialTech Research Farm,2021-08-21T05:43:33.469Z,rainFall,5.5
PartialTech Research Farm,2021-08-20T21:37:56.530Z,temperature,17.9
PartialTech Research Farm,2021-08-20T21:24:06.160Z,temperature,17.4
PartialTech Research Farm,2021-08-21T21:24:06.160Z,pH,5.87
PartialTech Research Farm,2021-08-21T21:24:06.160Z,rainFall,2.1
PartialTech Research Farm,2021-08-22T04:13:58.373Z,temperature,21.9
PartialTech Research Farm,2021-08-21T21:06:48.437Z,temperature,17.6
PartialTech Research Farm,2021-08-22T02:48:21.922Z,temperature,20.7
PartialTech Research Farm,2021-08-23T02:48:21.922Z,pH,5.30
PartialTech Research Farm,2021-08-23T02:48:21.922Z,rainFall,6.6
PartialTech Research Farm,2021-08-23T09:11:59.220Z,temperature,16.7
PartialTech Research Farm,2021-08-22T23:27:40.927Z,temperature,13.3
PartialTech Research Farm,2021-08-23T17:29:44.780Z,temperature,14.9
PartialTech Research Farm,2021-08-23T12:28:40.207Z,temperature,15.6
PartialTech Research Farm,2021-08-24T12:28:40.207Z,pH,5.88
PartialTech Research Farm,2021-08-24T12:28:40.207Z,rainFall,0
PartialTech Research Farm,2021-08-24T07:36:21.962Z,temperature,24.6
PartialTech Research Farm,2021-08-23T22:48:05.205Z,temperature,20.8
PartialTech Research Farm,2021-08-24T18:51:04.254Z,temperature,21.6
PartialTech Research Farm,2021-08-24T03:44:49.836Z,temperature,23.9
PartialTech Research Farm,2021-08-24T02:01:12.260Z,temperature,22.6
PartialTech Research Farm,2021-08-24T01:50:21.934Z,temperature,22.9
PartialTech Research Farm,2021-08-25T01:50:21.934Z,pH,6.03
PartialTech Research Farm,2021-08-25T01:50:21.934Z,rainFall,2.7
PartialTech Research Farm,2021-08-25T09:08:27.017Z,temperature,24.3
PartialTech Research Farm,2021-08-25T08:24:11.323Z,temperature,22.8
PartialTech Research Farm,2021-08-25T00:52:41.650Z,temperature,20.3
PartialTech Research Farm,2021-08-26T00:52:41.650Z,pH,6.11
PartialTech Research Farm,2021-08-26T00:52:41.650Z,rainFall,3.0
PartialTech Research Farm,2021-08-26T01:55:03.184Z,temperature,12.5
PartialTech Research Farm,2021-08-26T07:25:23.353Z,temperature,14.2
PartialTech Research Farm,2021-08-26T18:27:34.607Z,temperature,11.1
PartialTech Research Farm,2021-08-26T09:48:33.844Z,temperature,14.0
PartialTech Research Farm,2021-08-26T20:46:56.445Z,temperature,11.2
PartialTech Research Farm,2021-08-26T06:46:09.664Z,temperature,14.1
PartialTech Research Farm,2021-08-26T20:59:56.420Z,temperature,10.5
PartialTech Research Farm,2021-08-25T22:21:46.141Z,temperature,10.3
PartialTech Research Farm,2021-08-25T23:33:15.326Z,temperature,10.2
PartialTech Research Farm,2021-08-26T23:33:15.326Z,pH,5.37
PartialTech Research Farm,2021-08-26T23:33:15.326Z,rainFall,3.4
PartialTech Research Farm,2021-08-27T19:04:37.059Z,temperature,21.5
PartialTech Research Farm,2021-08-27T02:42:10.768Z,temperature,24.1
PartialTech Research Farm,2021-08-28T02:42:10.768Z,pH,5.75
PartialTech Research Farm,2021-08-28T02:42:10.768Z,rainFall,0
PartialTech Research Farm,2021-08-28T17:18:59.366Z,temperature,19.1
PartialTech Research Farm,2021-08-27T22:40:46.873Z,temperature,17.7
PartialTech Research Farm,2021-08-28T12:51:50.173Z,temperature,21.3
PartialTech Research Farm,2021-08-28T09:31:16.858Z,temperature,21.5
PartialTech Research Farm,2021-08-28T08:50:34.187Z,temperature,22.0
PartialTech Research Farm,2021-08-27T21:13:42.018Z,temperature,17.1
PartialTech Research Farm,2021-08-27T23:13:23.525Z,temperature,17.8
PartialTech Research Farm,2021-08-28T03:56:58.878Z,temperature,20.0
PartialTech Research Farm,2021-08-29T03:56:58.878Z,pH,5.39
PartialTech Research Farm,2021-08-29T03:56:58.878Z,rainFall,2.0
PartialTech Research Farm,2021-08-29T11:57:00.102Z,temperature,19.9
PartialTech Research Farm,2021-08-29T04:36:24.602Z,temperature,19.7
PartialTech Research Farm,2021-08-29T14:57:01.578Z,temperature,20.3
PartialTech Research Farm,2021-08-28T23:33:25.997Z,temperature,17.1
PartialTech Research Farm,2021-08-29T00:08:49.242Z,temperature,17.2
PartialTech Research Farm,2021-08-29T15:30:45.725Z,temperature,20.1
PartialTech Research Farm,2021-08-29T07:07:04.853Z,temperature,19.3
PartialTech Research Farm,2021-08-29T14:22:17.947Z,temperature,19.3
PartialTech Research Farm,2021-08-29T06:41:12.151Z,temperature,21.0
PartialTech Research Farm,2021-08-29T17:18:19.271Z,temperature,18.4
PartialTech Research Farm,2021-08-30T17:18:19.271Z,pH,6.37
PartialTech Research Farm,2021-08-30T17:18:19.271Z,rainFall,4.9
PartialTech Research Farm,2021-08-30T03:38:17.609Z,temperature,15.1
PartialTech Research Farm,2021-08-30T13:24:45.463Z,temperature,16.2
PartialTech Research Farm,2021-08-30T06:51:29.351Z,temperature,16.7
PartialTech Research Farm,2021-08-30T06:24:30.777Z,temperature,17.2
PartialTech Research Farm,2021-08-30T06:45:33.306Z,temperature,15.8
PartialTech Research Farm,2021-08-30T19:04:26.925Z,temperature,13.5
PartialTech Research Farm,2021-08-30T06:59:30.475Z,temperature,15.9
PartialTech Research Farm,2021-08-31T06:59:30.475Z,pH,6.28
PartialTech Research Farm,2021-08-31T06:59:30.475Z,rainFall,0
PartialTech Research Farm,2021-08-31T07:22:18.491Z,temperature,17.7
PartialTech Research Farm,2021-08-31T08:35:27.465Z,temperature,17.3
PartialTech Research Farm,2021-08-31T17:19:37.606Z,temperature,16.2
PartialTech Research Farm,2021-08-31T12:30:32.140Z,temperature,17.7
PartialTech Research Farm,2021-08-31T00:38:56.719Z,temperature,14.6
PartialTech Research Farm,2021-08-31T18:11:03.453Z,temperature,15.7
PartialTech Research Farm,2021-08-31T05:18:34.237Z,temperature,17.2
PartialTech Research Farm,2021-09-01T05:18:34.237Z,pH,6.17
PartialTech Research Farm,2021-09-01T05:18:34.237Z,rainFall,0
PartialTech Research Farm,2021-09-01T11:47:31.967Z,temperature,13.0
PartialTech Research Farm,2021-09-01T00:04:54.103Z,temperature,10.0
PartialTech Research Farm,2021-09-02T00:04:54.103Z,pH,5.39
PartialTech Research Farm,2021-09-02T00:04:54.103Z,rainFall,0
PartialTech Research Farm,2021-09-01T21:10:46.139Z,temperature,19.3
PartialTech Research Farm,2021-09-02T19:19:02.455Z,temperature,21.5
PartialTech Research Farm,2021-09-02T01:19:07.549Z,temperature,22.1
PartialTech Research Farm,2021-09-02T07:58:33.812Z,temperature,25.1
PartialTech Research Farm,2021-09-02T13:58:04.431Z,temperature,24.2
PartialTech Research Farm,2021-09-03T13:58:04.431Z,pH,5.85
PartialTech Research Farm,2021-09-03T13:58:04.431Z,rainFall,2.4
PartialTech Research Farm,2021-09-03T10:39:20.038Z,temperature,15.7
PartialTech Research Farm,2021-09-04T10:39:20.038Z,pH,6.30
PartialTech Research Farm,2021-09-04T10:39:20.038Z,rainFall,0
PartialTech Research Farm,2021-09-04T20:17:49.286Z,temperature,20.2
PartialTech Research Farm,2021-09-04T14:59:51.532Z,temperature,23.2
PartialTech Research Farm,2021-09-04T09:52:11.955Z,temperature,26.0
PartialTech Research Farm,2021-09-04T07:06:24.121Z,temperature,25.3
PartialTech Research Farm,2021-09-04T19:54:56.972Z,temperature,22.4
PartialTech Research Farm,2021-09-04T10:30:37.619Z,temperature,25.1
PartialTech Research Farm,2021-09-04T01:53:55.091Z,temperature,21.7
PartialTech Research Farm,2021-09-04T17:31:13.617Z,temperature,22.6
PartialTech Research Farm,2021-09-04T16:46:48.298Z,temperature,23.3
PartialTech Research Farm,2021-09-04T06:35:14.436Z,temperature,25.3
PartialTech Research Farm,2021-09-05T06:35:14.436Z,pH,5.27
PartialTech Research Farm,2021-09-05T06:35:14.436Z,rainFall,0
PartialTech Research Farm,2021-09-05T15:45:53.269Z,temperature,10.7
PartialTech Research Farm,2021-09-05T09:18:46.223Z,temperature,12.5
PartialTech Research Farm,2021-09-05T06:19:23.455Z,temperature,10.7
PartialTech Research Farm,2021-09-05T04:43:01.880Z,temperature,10.3
PartialTech Research Farm,2021-09-06T04:43:01.880Z,pH,5.38
PartialTech Research Farm,2021-09-06T04:43:01.880Z,rainFall,5.2
PartialTech Research Farm,2021-09-05T21:48:20.194Z,temperature,10.7
PartialTech Research Farm,2021-09-06T14:25:59.410Z,temperature,14.9
PartialTech Research Farm,2021-09-06T12:45:10.186Z,temperature,15.5
PartialTech Research Farm,2021-09-06T06:46:58.972Z,temperature,16.0
PartialTech Research Farm,2021-09-06T16:25:30.960Z,temperature,13.4
PartialTech Research Farm,2021-09-06T05:59:29.231Z,temperature,14.3
PartialTech Research Farm,2021-09-05T23:41:21.344Z,temperature,12.8
PartialTech Research Farm,2021-09-06T04:59:06.356Z,temperature,14.4
PartialTech Research Farm,2021-09-06T19:18:19.066Z,temperature,12.4
PartialTech Research Farm,2021-09-06T15:21:54.003Z,temperature,15.5
PartialTech Research Farm,2021-09-07T15:21:54.003Z,pH,6.42
PartialTech Research Farm,2021-09-07T15:21:54.003Z,rainFall,1.4
PartialTech Research Farm,2021-09-06T22:36:28.008Z,temperature,15.6
PartialTech Research Farm,2021-09-07T03:21:03.768Z,temperature,18.4
PartialTech Research Farm,2021-09-07T01:23:24.621Z,temperature,17.0
PartialTech Research Farm,2021-09-06T22:55:19.088Z,temperature,16.0
PartialTech Research Farm,2021-09-07T10:55:30.089Z,temperature,19.8
PartialTech Research Farm,2021-09-07T19:43:17.331Z,temperature,17.2
PartialTech Research Farm,2021-09-07T06:22:38.245Z,temperature,19.0
PartialTech Research Farm,2021-09-08T06:22:38.245Z,pH,5.37
PartialTech Research Farm,2021-09-08T06:22:38.245Z,rainFall,11.0
PartialTech Research Farm,2021-09-08T19:56:53.581Z,temperature,11.8
PartialTech Research Farm,2021-09-08T06:58:40.055Z,temperature,14.7
PartialTech Research Farm,2021-09-08T17:25:22.661Z,temperature,12.7
PartialTech Research Farm,2021-09-09T17:25:22.661Z,pH,6.21
PartialTech Research Farm,2021-09-09T17:25:22.661Z,rainFall,2.4
PartialTech Research Farm,2021-09-09T04:59:25.252Z,temperature,8.5
PartialTech Research Farm,2021-09-09T17:11:30.340Z,temperature,7.5
PartialTech Research Farm,2021-09-09T05:02:34.692Z,temperature,9.6
PartialTech Research Farm,2021-09-10T05:02:34.692Z,pH,5.21
PartialTech Research Farm,2021-09-10T05:02:34.692Z,rainFall,0
PartialTech Research Farm,2021-09-10T09:51:11.490Z,temperature,16.0
PartialTech Research Farm,2021-09-10T13:10:42.302Z,temperature,15.1
PartialTech Research Farm,2021-09-10T05:12:14.455Z,temperature,15.5
PartialTech Research Farm,2021-09-10T13:49:26.698Z,temperature,14.3
PartialTech Research Farm,2021-09-10T15:02:21.249Z,temperature,15.4
PartialTech Research Farm,2021-09-10T14:14:56.835Z,temperature,15.2
PartialTech Research Farm,2021-09-10T02:28:16.235Z,temperature,13.9
PartialTech Research Farm,2021-09-09T21:39:44.076Z,temperature,11.1
PartialTech Research Farm,2021-09-10T13:03:08.405Z,temperature,16.1
PartialTech Research Farm,2021-09-11T13:03:08.405Z,pH,6.30
PartialTech Research Farm,2021-09-11T13:03:08.405Z,rainFall,5.7
PartialTech Research Farm,2021-09-11T12:01:12.434Z,temperature,17.2
PartialTech Research Farm,2021-09-12T12:01:12.434Z,pH,6.49
PartialTech Research Farm,2021-09-12T12:01:12.434Z,rainFall,2.3
PartialTech Research Farm,2021-09-12T19:53:52.948Z,temperature,17.1
PartialTech Research Farm,2021-09-12T11:12:25.054Z,temperature,21.6
PartialTech Research Farm,2021-09-12T02:21:02.332Z,temperature,19.6
PartialTech Research Farm,2021-09-12T06:54:24.411Z,temperature,21.6
PartialTech Research Farm,2021-09-12T02:23:54.567Z,temperature,19.4
PartialTech Research Farm,2021-09-12T10:37:35.901Z,temperature,20.9
PartialTech Research Farm,2021-09-11T22:10:27.527Z,temperature,16.6
PartialTech Research Farm,2021-09-12T12:06:10.857Z,temperature,20.4
PartialTech Research Farm,2021-09-13T12:06:10.857Z,pH,6.29
PartialTech Research Farm,2021-09-13T12:06:10.857Z,rainFall,6.5
PartialTech Research Farm,2021-09-13T07:08:32.232Z,temperature,21.8
PartialTech Research Farm,2021-09-13T05:31:15.989Z,temperature,21.7
PartialTech Research Farm,2021-09-13T15:49:56.545Z,temperature,20.8
PartialTech Research Farm,2021-09-13T05:30:38.206Z,temperature,21.1
PartialTech Research Farm,2021-09-13T18:36:16.736Z,temperature,18.2
PartialTech Research Farm,2021-09-13T14:51:03.487Z,temperature,19.9
PartialTech Research Farm,2021-09-14T14:51:03.487Z,pH,6.28
PartialTech Research Farm,2021-09-14T14:51:03.487Z,rainFall,2.2
PartialTech Research Farm,2021-09-14T15:10:00.565Z,temperature,18.7
PartialTech Research Farm,2021-09-14T12:06:03.263Z,temperature,19.6
PartialTech Research Farm,2021-09-16T04:25:05.272Z,pH,5.22
PartialTech Research Farm,2021-09-16T04:25:05.272Z,rainFall,6.5
PartialTech Research Farm,2021-09-16T08:47:52.184Z,temperature,21.4
PartialTech Research Farm,2021-09-15T22:43:03.361Z,temperature,15.7
PartialTech Research Farm,2021-09-16T07:57:47.134Z,temperature,20.5
PartialTech Research Farm,2021-09-16T15:34:09.228Z,temperature,19.9
PartialTech Research Farm,2021-09-16T12:18:37.341Z,temperature,20.2
PartialTech Research Farm,2021-09-16T15:20:00.227Z,temperature,20.3
PartialTech Research Farm,2021-09-16T03:41:28.386Z,temperature,20.0
PartialTech Research Farm,2021-09-16T16:15:42.501Z,temperature,19.6
PartialTech Research Farm,2021-09-17T16:15:42.501Z,pH,6.31
PartialTech Research Farm,2021-09-17T16:15:42.501Z,rainFall,0
PartialTech Research Farm,2021-09-16T23:33:59.516Z,temperature,16.5
PartialTech Research Farm,2021-09-17T17:16:43.751Z,temperature,19.0
PartialTech Research Farm,2021-09-17T13:45:51.270Z,temperature,20.3
PartialTech Research Farm,2021-09-17T15:05:58.090Z,temperature,19.4
PartialTech Research Farm,2021-09-18T15:05:58.090Z,pH,6.40
PartialTech Research Farm,2021-09-18T15:05:58.090Z,rainFall,5.5
PartialTech Research Farm,2021-09-18T07:36:53.542Z,temperature,18.9
