location,datetime,sensorType,value
Organic Ossi's Impact That Lasts plantase,2021-05-07T16:31:51.898Z,temperature,8.8
Organic Ossi's Impact That Lasts plantase,2021-05-08T16:31:51.898Z,pH,7.03
Organic Ossi's Impact That Lasts plantase,2021-05-08T16:31:51.898Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-05-08T18:30:38.432Z,temperature,16.3
Organic Ossi's Impact That Lasts plantase,2021-05-08T06:08:27.711Z,temperature,17.7
Organic Ossi's Impact That Lasts plantase,2021-05-08T04:19:26.446Z,temperature,17.0
Organic Ossi's Impact That Lasts plantase,2021-05-08T05:46:45.809Z,temperature,18.5
Organic Ossi's Impact That Lasts plantase,2021-05-08T07:46:32.666Z,temperature,18.3
Organic Ossi's Impact That Lasts plantase,2021-05-08T09:31:25.687Z,temperature,18.5
Organic Ossi's Impact That Lasts plantase,2021-05-08T12:28:33.783Z,temperature,18.3
Organic Ossi's Impact That Lasts plantase,2021-05-09T12:28:33.783Z,pH,6.96
Organic Ossi's Impact That Lasts plantase,2021-05-09T12:28:33.783Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-05-09T02:36:01.359Z,temperature,10.9
Organic Ossi's Impact That Lasts plantase,2021-05-09T12:26:58.522Z,temperature,13.2
Organic Ossi's Impact That Lasts plantase,2021-05-09T06:24:54.405Z,temperature,13.4
Organic Ossi's Impact That Lasts plantase,2021-05-09T02:36:11.818Z,temperature,10.7
Organic Ossi's Impact That Lasts plantase,2021-05-09T06:10:14.475Z,temperature,12.6
Organic Ossi's Impact That Lasts plantase,2021-05-09T18:05:34.249Z,temperature,10.4
Organic Ossi's Impact That Lasts plantase,2021-05-09T20:26:45.343Z,temperature,8.9
Organic Ossi's Impact That Lasts plantase,2021-05-10T20:26:45.343Z,pH,6.31
Organic Ossi's Impact That Lasts plantase,2021-05-10T20:26:45.343Z,rainFall,2.2
Organic Ossi's Impact That Lasts plantase,2021-05-10T05:09:45.397Z,temperature,12.0
Organic Ossi's Impact That Lasts plantase,2021-05-10T09:55:02.613Z,temperature,14.1
Organic Ossi's Impact That Lasts plantase,2021-05-10T06:29:20.099Z,temperature,12.6
Organic Ossi's Impact That Lasts plantase,2021-05-10T12:11:40.540Z,temperature,13.5
Organic Ossi's Impact That Lasts plantase,2021-05-10T01:45:35.857Z,temperature,11.3
Organic Ossi's Impact That Lasts plantase,2021-05-10T16:12:46.607Z,temperature,11.4
Organic Ossi's Impact That Lasts plantase,2021-05-10T06:38:12.496Z,temperature,12.4
Organic Ossi's Impact That Lasts plantase,2021-05-10T20:51:24.792Z,temperature,8.3
Organic Ossi's Impact That Lasts plantase,2021-05-10T19:37:04.872Z,temperature,9.5
Organic Ossi's Impact That Lasts plantase,2021-05-11T19:37:04.872Z,pH,7.01
Organic Ossi's Impact That Lasts plantase,2021-05-11T19:37:04.872Z,rainFall,3.8
Organic Ossi's Impact That Lasts plantase,2021-05-11T13:36:56.343Z,temperature,13.4
Organic Ossi's Impact That Lasts plantase,2021-05-11T12:48:38.829Z,temperature,12.8
Organic Ossi's Impact That Lasts plantase,2021-05-11T15:39:26.524Z,temperature,12.8
Organic Ossi's Impact That Lasts plantase,2021-05-11T10:56:59.541Z,temperature,13.8
Organic Ossi's Impact That Lasts plantase,2021-05-11T07:34:50.840Z,temperature,14.8
Organic Ossi's Impact That Lasts plantase,2021-05-12T07:34:50.840Z,pH,6.25
Organic Ossi's Impact That Lasts plantase,2021-05-12T07:34:50.840Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-05-11T22:17:25.068Z,temperature,10.2
Organic Ossi's Impact That Lasts plantase,2021-05-12T04:12:07.268Z,temperature,13.0
Organic Ossi's Impact That Lasts plantase,2021-05-12T08:47:53.206Z,temperature,14.8
Organic Ossi's Impact That Lasts plantase,2021-05-11T22:32:53.096Z,temperature,8.6
Organic Ossi's Impact That Lasts plantase,2021-05-12T04:08:04.638Z,temperature,13.8
Organic Ossi's Impact That Lasts plantase,2021-05-13T04:08:04.638Z,pH,6.79
Organic Ossi's Impact That Lasts plantase,2021-05-13T04:08:04.638Z,rainFall,3.3
Organic Ossi's Impact That Lasts plantase,2021-05-13T17:23:07.003Z,temperature,11.2
Organic Ossi's Impact That Lasts plantase,2021-05-13T16:49:42.274Z,temperature,12.7
Organic Ossi's Impact That Lasts plantase,2021-05-14T16:49:42.274Z,pH,6.58
Organic Ossi's Impact That Lasts plantase,2021-05-14T16:49:42.274Z,rainFall,2.0
Organic Ossi's Impact That Lasts plantase,2021-05-14T15:39:41.063Z,temperature,19.8
Organic Ossi's Impact That Lasts plantase,2021-05-13T22:03:39.713Z,temperature,17.2
Organic Ossi's Impact That Lasts plantase,2021-05-14T04:28:29.223Z,temperature,20.0
Organic Ossi's Impact That Lasts plantase,2021-05-14T00:17:57.377Z,temperature,19.0
Organic Ossi's Impact That Lasts plantase,2021-05-14T19:41:40.266Z,temperature,18.3
Organic Ossi's Impact That Lasts plantase,2021-05-14T04:02:32.377Z,temperature,20.8
Organic Ossi's Impact That Lasts plantase,2021-05-14T17:13:13.636Z,temperature,18.9
Organic Ossi's Impact That Lasts plantase,2021-05-14T06:50:08.881Z,temperature,21.2
Organic Ossi's Impact That Lasts plantase,2021-05-14T11:32:04.372Z,temperature,21.3
Organic Ossi's Impact That Lasts plantase,2021-05-14T17:25:52.355Z,temperature,18.6
Organic Ossi's Impact That Lasts plantase,2021-05-15T17:25:52.355Z,pH,7.23
Organic Ossi's Impact That Lasts plantase,2021-05-15T17:25:52.355Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-05-15T11:11:41.613Z,temperature,18.9
Organic Ossi's Impact That Lasts plantase,2021-05-15T02:54:03.505Z,temperature,15.8
Organic Ossi's Impact That Lasts plantase,2021-05-14T23:39:03.998Z,temperature,14.6
Organic Ossi's Impact That Lasts plantase,2021-05-15T07:36:46.064Z,temperature,18.7
Organic Ossi's Impact That Lasts plantase,2021-05-15T13:13:35.221Z,temperature,18.2
Organic Ossi's Impact That Lasts plantase,2021-05-15T10:32:12.512Z,temperature,18.6
Organic Ossi's Impact That Lasts plantase,2021-05-15T06:57:36.279Z,temperature,17.2
Organic Ossi's Impact That Lasts plantase,2021-05-15T00:06:10.552Z,temperature,14.9
Organic Ossi's Impact That Lasts plantase,2021-05-15T12:43:34.615Z,temperature,18.2
Organic Ossi's Impact That Lasts plantase,2021-05-16T12:43:34.615Z,pH,6.24
Organic Ossi's Impact That Lasts plantase,2021-05-16T12:43:34.615Z,rainFall,2.9
Organic Ossi's Impact That Lasts plantase,2021-05-16T05:19:51.195Z,temperature,16.5
Organic Ossi's Impact That Lasts plantase,2021-05-16T17:50:21.255Z,temperature,15.3
Organic Ossi's Impact That Lasts plantase,2021-05-16T02:53:58.650Z,temperature,15.5
Organic Ossi's Impact That Lasts plantase,2021-05-16T08:19:13.147Z,temperature,17.2
Organic Ossi's Impact That Lasts plantase,2021-05-16T03:53:07.742Z,temperature,15.5
Organic Ossi's Impact That Lasts plantase,2021-05-15T21:38:38.627Z,temperature,12.3
Organic Ossi's Impact That Lasts plantase,2021-05-16T14:14:21.237Z,temperature,17.6
Organic Ossi's Impact That Lasts plantase,2021-05-16T08:26:36.895Z,temperature,16.8
Organic Ossi's Impact That Lasts plantase,2021-05-16T04:46:06.232Z,temperature,16.1
Organic Ossi's Impact That Lasts plantase,2021-05-16T03:44:13.888Z,temperature,16.4
Organic Ossi's Impact That Lasts plantase,2021-05-17T03:44:13.888Z,pH,7.17
Organic Ossi's Impact That Lasts plantase,2021-05-17T03:44:13.888Z,rainFall,139.0
Organic Ossi's Impact That Lasts plantase,2021-05-17T04:25:16.170Z,temperature,12.9
Organic Ossi's Impact That Lasts plantase,2021-05-17T00:46:06.922Z,temperature,11.5
Organic Ossi's Impact That Lasts plantase,2021-05-17T10:58:05.271Z,temperature,15.4
Organic Ossi's Impact That Lasts plantase,2021-05-17T00:16:10.016Z,temperature,11.7
Organic Ossi's Impact That Lasts plantase,2021-05-17T19:22:00.987Z,temperature,11.1
Organic Ossi's Impact That Lasts plantase,2021-05-17T03:44:51.270Z,temperature,14.1
Organic Ossi's Impact That Lasts plantase,2021-05-18T03:44:51.270Z,pH,6.78
Organic Ossi's Impact That Lasts plantase,2021-05-18T03:44:51.270Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-05-18T19:21:19.866Z,temperature,9.6
Organic Ossi's Impact That Lasts plantase,2021-05-18T02:43:36.414Z,temperature,10.9
Organic Ossi's Impact That Lasts plantase,2021-05-18T04:23:15.922Z,temperature,11.6
Organic Ossi's Impact That Lasts plantase,2021-05-18T07:02:41.180Z,temperature,12.9
Organic Ossi's Impact That Lasts plantase,2021-05-18T19:20:40.633Z,temperature,9.3
Organic Ossi's Impact That Lasts plantase,2021-05-18T19:59:57.685Z,temperature,8.3
Organic Ossi's Impact That Lasts plantase,2021-05-18T04:13:55.856Z,temperature,10.7
Organic Ossi's Impact That Lasts plantase,2021-05-18T19:19:48.085Z,temperature,9.2
Organic Ossi's Impact That Lasts plantase,2021-05-19T19:19:48.085Z,pH,7.11
Organic Ossi's Impact That Lasts plantase,2021-05-19T19:19:48.085Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-05-19T05:43:48.358Z,temperature,24.7
Organic Ossi's Impact That Lasts plantase,2021-05-19T04:22:25.440Z,temperature,22.5
Organic Ossi's Impact That Lasts plantase,2021-05-19T04:35:22.522Z,temperature,24.1
Organic Ossi's Impact That Lasts plantase,2021-05-20T04:35:22.522Z,pH,6.87
Organic Ossi's Impact That Lasts plantase,2021-05-20T04:35:22.522Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-05-19T23:09:00.501Z,temperature,7.8
Organic Ossi's Impact That Lasts plantase,2021-05-20T09:21:41.756Z,temperature,10.3
Organic Ossi's Impact That Lasts plantase,2021-05-19T22:11:36.504Z,temperature,6.2
Organic Ossi's Impact That Lasts plantase,2021-05-20T01:27:35.506Z,temperature,8.6
Organic Ossi's Impact That Lasts plantase,2021-05-20T01:16:03.891Z,temperature,8.9
Organic Ossi's Impact That Lasts plantase,2021-05-20T20:48:31.362Z,temperature,6.6
Organic Ossi's Impact That Lasts plantase,2021-05-20T04:12:56.484Z,temperature,9.1
Organic Ossi's Impact That Lasts plantase,2021-05-19T22:36:12.636Z,temperature,6.4
Organic Ossi's Impact That Lasts plantase,2021-05-19T21:03:02.647Z,temperature,6.4
Organic Ossi's Impact That Lasts plantase,2021-05-20T21:03:02.647Z,pH,6.74
Organic Ossi's Impact That Lasts plantase,2021-05-20T21:03:02.647Z,rainFall,3.3
Organic Ossi's Impact That Lasts plantase,2021-05-21T05:56:01.322Z,temperature,23.9
Organic Ossi's Impact That Lasts plantase,2021-05-21T01:02:39.282Z,temperature,22.9
Organic Ossi's Impact That Lasts plantase,2021-05-21T10:14:43.389Z,temperature,24.0
Organic Ossi's Impact That Lasts plantase,2021-05-21T18:28:14.826Z,temperature,21.5
Organic Ossi's Impact That Lasts plantase,2021-05-21T13:35:56.004Z,temperature,24.9
Organic Ossi's Impact That Lasts plantase,2021-05-22T13:35:56.004Z,pH,7.19
Organic Ossi's Impact That Lasts plantase,2021-05-22T13:35:56.004Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-05-21T23:30:06.322Z,temperature,21.2
Organic Ossi's Impact That Lasts plantase,2021-05-22T05:54:04.920Z,temperature,23.6
Organic Ossi's Impact That Lasts plantase,2021-05-22T00:27:13.177Z,temperature,22.2
Organic Ossi's Impact That Lasts plantase,2021-05-23T00:27:13.177Z,pH,6.96
Organic Ossi's Impact That Lasts plantase,2021-05-23T00:27:13.177Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-05-23T04:23:22.399Z,temperature,14.5
Organic Ossi's Impact That Lasts plantase,2021-05-23T15:16:35.818Z,temperature,14.2
Organic Ossi's Impact That Lasts plantase,2021-05-23T02:05:41.216Z,temperature,13.0
Organic Ossi's Impact That Lasts plantase,2021-05-23T16:40:12.584Z,temperature,15.2
Organic Ossi's Impact That Lasts plantase,2021-05-22T23:49:50.617Z,temperature,13.1
Organic Ossi's Impact That Lasts plantase,2021-05-23T13:50:58.636Z,temperature,15.5
Organic Ossi's Impact That Lasts plantase,2021-05-23T01:32:37.760Z,temperature,14.1
Organic Ossi's Impact That Lasts plantase,2021-05-23T16:04:45.257Z,temperature,14.3
Organic Ossi's Impact That Lasts plantase,2021-05-23T03:33:44.745Z,temperature,13.9
Organic Ossi's Impact That Lasts plantase,2021-05-23T18:12:02.616Z,temperature,13.5
Organic Ossi's Impact That Lasts plantase,2021-05-24T18:12:02.616Z,pH,6.60
Organic Ossi's Impact That Lasts plantase,2021-05-24T18:12:02.616Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-05-24T06:37:02.473Z,temperature,12.1
Organic Ossi's Impact That Lasts plantase,2021-05-25T06:37:02.473Z,pH,7.20
Organic Ossi's Impact That Lasts plantase,2021-05-25T06:37:02.473Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-05-25T02:05:23.863Z,temperature,16.0
Organic Ossi's Impact That Lasts plantase,2021-05-25T18:56:45.640Z,temperature,15.5
Organic Ossi's Impact That Lasts plantase,2021-05-26T18:56:45.640Z,pH,6.65
Organic Ossi's Impact That Lasts plantase,2021-05-26T18:56:45.640Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-05-26T05:53:47.074Z,temperature,22.7
Organic Ossi's Impact That Lasts plantase,2021-05-26T08:16:49.446Z,temperature,22.6
Organic Ossi's Impact That Lasts plantase,2021-05-26T05:16:19.405Z,temperature,22.5
Organic Ossi's Impact That Lasts plantase,2021-05-26T04:44:46.354Z,temperature,22.2
Organic Ossi's Impact That Lasts plantase,2021-05-26T14:04:38.701Z,temperature,22.2
Organic Ossi's Impact That Lasts plantase,2021-05-26T18:27:43.695Z,temperature,19.2
Organic Ossi's Impact That Lasts plantase,2021-05-26T12:22:51.677Z,temperature,22.8
Organic Ossi's Impact That Lasts plantase,2021-05-26T00:37:11.944Z,temperature,20.0
Organic Ossi's Impact That Lasts plantase,2021-05-26T09:50:12.842Z,temperature,23.8
Organic Ossi's Impact That Lasts plantase,2021-05-26T03:24:09.824Z,temperature,22.4
Organic Ossi's Impact That Lasts plantase,2021-05-27T03:24:09.824Z,pH,6.74
Organic Ossi's Impact That Lasts plantase,2021-05-27T03:24:09.824Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-05-27T15:11:58.257Z,temperature,21.6
Organic Ossi's Impact That Lasts plantase,2021-05-26T21:32:17.666Z,temperature,18.5
Organic Ossi's Impact That Lasts plantase,2021-05-27T21:32:17.666Z,pH,6.78
Organic Ossi's Impact That Lasts plantase,2021-05-27T21:32:17.666Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-05-28T08:36:39.617Z,temperature,18.5
Organic Ossi's Impact That Lasts plantase,2021-05-28T11:14:52.657Z,temperature,18.4
Organic Ossi's Impact That Lasts plantase,2021-05-28T05:12:01.778Z,temperature,17.3
Organic Ossi's Impact That Lasts plantase,2021-05-29T05:12:01.778Z,pH,6.50
Organic Ossi's Impact That Lasts plantase,2021-05-29T05:12:01.778Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-05-29T00:29:36.215Z,temperature,18.4
Organic Ossi's Impact That Lasts plantase,2021-05-28T22:36:05.108Z,temperature,16.7
Organic Ossi's Impact That Lasts plantase,2021-05-28T21:28:52.978Z,temperature,16.2
Organic Ossi's Impact That Lasts plantase,2021-05-29T08:46:42.017Z,temperature,20.7
Organic Ossi's Impact That Lasts plantase,2021-05-28T21:58:30.059Z,temperature,15.2
Organic Ossi's Impact That Lasts plantase,2021-05-29T06:54:10.287Z,temperature,20.2
Organic Ossi's Impact That Lasts plantase,2021-05-29T06:46:28.986Z,temperature,20.2
Organic Ossi's Impact That Lasts plantase,2021-05-29T13:14:42.406Z,temperature,19.9
Organic Ossi's Impact That Lasts plantase,2021-05-29T09:53:13.714Z,temperature,20.2
Organic Ossi's Impact That Lasts plantase,2021-05-28T21:00:23.510Z,temperature,15.9
Organic Ossi's Impact That Lasts plantase,2021-05-29T21:00:23.510Z,pH,6.47
Organic Ossi's Impact That Lasts plantase,2021-05-29T21:00:23.510Z,rainFall,3.3
Organic Ossi's Impact That Lasts plantase,2021-05-30T19:56:47.637Z,temperature,9.1
Organic Ossi's Impact That Lasts plantase,2021-05-29T22:38:40.050Z,temperature,9.2
Organic Ossi's Impact That Lasts plantase,2021-05-30T10:43:06.831Z,temperature,13.0
Organic Ossi's Impact That Lasts plantase,2021-05-30T19:38:32.410Z,temperature,9.3
Organic Ossi's Impact That Lasts plantase,2021-05-30T05:55:16.112Z,temperature,12.2
Organic Ossi's Impact That Lasts plantase,2021-05-29T21:24:00.955Z,temperature,8.5
Organic Ossi's Impact That Lasts plantase,2021-05-30T17:24:15.465Z,temperature,11.9
Organic Ossi's Impact That Lasts plantase,2021-05-30T11:29:11.374Z,temperature,13.4
Organic Ossi's Impact That Lasts plantase,2021-05-30T16:08:49.577Z,temperature,11.7
Organic Ossi's Impact That Lasts plantase,2021-05-30T16:52:17.235Z,temperature,11.8
Organic Ossi's Impact That Lasts plantase,2021-05-31T16:52:17.235Z,pH,7.21
Organic Ossi's Impact That Lasts plantase,2021-05-31T16:52:17.235Z,rainFall,2.2
Organic Ossi's Impact That Lasts plantase,2021-05-31T13:24:20.832Z,temperature,12.0
Organic Ossi's Impact That Lasts plantase,2021-05-31T11:02:15.501Z,temperature,12.1
Organic Ossi's Impact That Lasts plantase,2021-05-31T13:20:31.932Z,temperature,11.9
Organic Ossi's Impact That Lasts plantase,2021-05-30T22:59:40.328Z,temperature,9.4
Organic Ossi's Impact That Lasts plantase,2021-05-31T07:03:35.097Z,temperature,12.8
Organic Ossi's Impact That Lasts plantase,2021-05-31T14:33:24.870Z,temperature,12.3
Organic Ossi's Impact That Lasts plantase,2021-05-30T21:24:25.567Z,temperature,7.4
Organic Ossi's Impact That Lasts plantase,2021-05-31T21:24:25.567Z,pH,7.04
Organic Ossi's Impact That Lasts plantase,2021-05-31T21:24:25.567Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-05-31T23:37:14.113Z,temperature,14.1
Organic Ossi's Impact That Lasts plantase,2021-06-01T16:12:35.359Z,temperature,17.5
Organic Ossi's Impact That Lasts plantase,2021-06-01T03:43:54.027Z,temperature,17.5
Organic Ossi's Impact That Lasts plantase,2021-06-02T03:43:54.027Z,pH,7.14
Organic Ossi's Impact That Lasts plantase,2021-06-02T03:43:54.027Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-06-02T16:13:14.202Z,temperature,20.4
Organic Ossi's Impact That Lasts plantase,2021-06-01T23:41:07.710Z,temperature,18.0
Organic Ossi's Impact That Lasts plantase,2021-06-02T10:13:17.475Z,temperature,22.1
Organic Ossi's Impact That Lasts plantase,2021-06-02T04:04:56.649Z,temperature,19.5
Organic Ossi's Impact That Lasts plantase,2021-06-02T13:16:31.895Z,temperature,20.2
Organic Ossi's Impact That Lasts plantase,2021-06-01T23:39:06.908Z,temperature,18.3
Organic Ossi's Impact That Lasts plantase,2021-06-02T12:20:42.482Z,temperature,21.3
Organic Ossi's Impact That Lasts plantase,2021-06-03T12:20:42.482Z,pH,6.42
Organic Ossi's Impact That Lasts plantase,2021-06-03T12:20:42.482Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-06-03T19:05:51.023Z,temperature,11.1
Organic Ossi's Impact That Lasts plantase,2021-06-03T04:44:18.071Z,temperature,13.2
Organic Ossi's Impact That Lasts plantase,2021-06-04T04:44:18.071Z,pH,6.94
Organic Ossi's Impact That Lasts plantase,2021-06-04T04:44:18.071Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-06-04T20:11:08.435Z,temperature,9.7
Organic Ossi's Impact That Lasts plantase,2021-06-04T03:07:40.516Z,temperature,13.3
Organic Ossi's Impact That Lasts plantase,2021-06-05T03:07:40.516Z,pH,6.83
Organic Ossi's Impact That Lasts plantase,2021-06-05T03:07:40.516Z,rainFall,15.0
Organic Ossi's Impact That Lasts plantase,2021-06-05T11:48:52.994Z,temperature,15.0
Organic Ossi's Impact That Lasts plantase,2021-06-05T13:24:01.705Z,temperature,13.8
Organic Ossi's Impact That Lasts plantase,2021-06-06T13:24:01.705Z,pH,6.98
Organic Ossi's Impact That Lasts plantase,2021-06-06T13:24:01.705Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-06-06T00:54:57.091Z,temperature,14.4
Organic Ossi's Impact That Lasts plantase,2021-06-06T06:09:59.525Z,temperature,16.8
Organic Ossi's Impact That Lasts plantase,2021-06-06T16:49:29.418Z,temperature,15.8
Organic Ossi's Impact That Lasts plantase,2021-06-05T21:09:28.255Z,temperature,13.5
Organic Ossi's Impact That Lasts plantase,2021-06-06T04:41:45.852Z,temperature,17.4
Organic Ossi's Impact That Lasts plantase,2021-06-06T18:25:18.982Z,temperature,15.1
Organic Ossi's Impact That Lasts plantase,2021-06-06T02:09:21.823Z,temperature,15.8
Organic Ossi's Impact That Lasts plantase,2021-06-05T21:59:28.520Z,temperature,12.7
Organic Ossi's Impact That Lasts plantase,2021-06-06T21:59:28.520Z,pH,6.29
Organic Ossi's Impact That Lasts plantase,2021-06-06T21:59:28.520Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-06-07T11:02:00.845Z,temperature,22.1
Organic Ossi's Impact That Lasts plantase,2021-06-06T23:26:27.405Z,temperature,18.2
Organic Ossi's Impact That Lasts plantase,2021-06-07T02:24:58.587Z,temperature,20.0
Organic Ossi's Impact That Lasts plantase,2021-06-07T17:36:49.505Z,temperature,21.3
Organic Ossi's Impact That Lasts plantase,2021-06-07T09:14:03.347Z,temperature,22.1
Organic Ossi's Impact That Lasts plantase,2021-06-07T04:10:02.435Z,temperature,21.8
Organic Ossi's Impact That Lasts plantase,2021-06-07T14:46:22.183Z,temperature,22.1
Organic Ossi's Impact That Lasts plantase,2021-06-07T04:05:41.145Z,temperature,21.4
Organic Ossi's Impact That Lasts plantase,2021-06-06T21:42:57.113Z,temperature,18.2
Organic Ossi's Impact That Lasts plantase,2021-06-07T08:41:45.567Z,temperature,22.8
Organic Ossi's Impact That Lasts plantase,2021-06-08T08:41:45.567Z,pH,7.06
Organic Ossi's Impact That Lasts plantase,2021-06-08T08:41:45.567Z,rainFall,3.4
Organic Ossi's Impact That Lasts plantase,2021-06-07T23:03:55.969Z,temperature,19.4
Organic Ossi's Impact That Lasts plantase,2021-06-08T15:18:38.631Z,temperature,22.0
Organic Ossi's Impact That Lasts plantase,2021-06-08T03:58:02.265Z,temperature,21.4
Organic Ossi's Impact That Lasts plantase,2021-06-08T20:25:54.160Z,temperature,18.5
Organic Ossi's Impact That Lasts plantase,2021-06-08T02:33:31.862Z,temperature,20.0
Organic Ossi's Impact That Lasts plantase,2021-06-08T20:35:43.221Z,temperature,18.9
Organic Ossi's Impact That Lasts plantase,2021-06-08T07:43:11.054Z,temperature,23.3
Organic Ossi's Impact That Lasts plantase,2021-06-08T15:33:35.645Z,temperature,22.2
Organic Ossi's Impact That Lasts plantase,2021-06-08T02:09:47.275Z,temperature,20.8
Organic Ossi's Impact That Lasts plantase,2021-06-08T20:09:47.787Z,temperature,18.6
Organic Ossi's Impact That Lasts plantase,2021-06-09T20:09:47.787Z,pH,6.64
Organic Ossi's Impact That Lasts plantase,2021-06-09T20:09:47.787Z,rainFall,5.5
Organic Ossi's Impact That Lasts plantase,2021-06-09T04:33:27.539Z,temperature,12.4
Organic Ossi's Impact That Lasts plantase,2021-06-09T20:12:34.582Z,temperature,9.6
Organic Ossi's Impact That Lasts plantase,2021-06-09T00:01:33.336Z,temperature,10.6
Organic Ossi's Impact That Lasts plantase,2021-06-09T12:13:19.122Z,temperature,12.8
Organic Ossi's Impact That Lasts plantase,2021-06-09T13:33:54.374Z,temperature,12.1
Organic Ossi's Impact That Lasts plantase,2021-06-10T13:33:54.374Z,pH,6.93
Organic Ossi's Impact That Lasts plantase,2021-06-10T13:33:54.374Z,rainFall,4.4
Organic Ossi's Impact That Lasts plantase,2021-06-10T14:01:25.801Z,temperature,13.6
Organic Ossi's Impact That Lasts plantase,2021-06-11T14:01:25.801Z,pH,7.09
Organic Ossi's Impact That Lasts plantase,2021-06-11T14:01:25.801Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-06-11T19:05:29.601Z,temperature,10.9
Organic Ossi's Impact That Lasts plantase,2021-06-11T07:52:13.749Z,temperature,12.9
Organic Ossi's Impact That Lasts plantase,2021-06-12T07:52:13.749Z,pH,6.24
Organic Ossi's Impact That Lasts plantase,2021-06-12T07:52:13.749Z,rainFall,5.1
Organic Ossi's Impact That Lasts plantase,2021-06-12T05:36:18.129Z,temperature,21.8
Organic Ossi's Impact That Lasts plantase,2021-06-12T19:29:59.822Z,temperature,18.7
Organic Ossi's Impact That Lasts plantase,2021-06-12T04:41:04.610Z,temperature,21.4
Organic Ossi's Impact That Lasts plantase,2021-06-12T02:18:33.759Z,temperature,20.3
Organic Ossi's Impact That Lasts plantase,2021-06-12T07:54:26.811Z,temperature,22.7
Organic Ossi's Impact That Lasts plantase,2021-06-12T13:46:22.215Z,temperature,23.1
Organic Ossi's Impact That Lasts plantase,2021-06-12T03:44:11.905Z,temperature,21.2
Organic Ossi's Impact That Lasts plantase,2021-06-13T03:44:11.905Z,pH,6.34
Organic Ossi's Impact That Lasts plantase,2021-06-13T03:44:11.905Z,rainFall,4.2
Organic Ossi's Impact That Lasts plantase,2021-06-13T00:10:53.780Z,temperature,13.0
Organic Ossi's Impact That Lasts plantase,2021-06-13T15:07:37.149Z,temperature,14.4
Organic Ossi's Impact That Lasts plantase,2021-06-13T07:21:11.344Z,temperature,14.5
Organic Ossi's Impact That Lasts plantase,2021-06-13T13:27:39.404Z,temperature,14.5
Organic Ossi's Impact That Lasts plantase,2021-06-13T14:22:45.712Z,temperature,14.5
Organic Ossi's Impact That Lasts plantase,2021-06-13T10:04:34.719Z,temperature,15.3
Organic Ossi's Impact That Lasts plantase,2021-06-13T09:40:13.431Z,temperature,15.9
Organic Ossi's Impact That Lasts plantase,2021-06-13T08:20:17.009Z,temperature,16.1
Organic Ossi's Impact That Lasts plantase,2021-06-13T19:32:13.375Z,temperature,12.2
Organic Ossi's Impact That Lasts plantase,2021-06-14T19:32:13.375Z,pH,6.77
Organic Ossi's Impact That Lasts plantase,2021-06-14T19:32:13.375Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-06-14T12:29:53.001Z,temperature,17.3
Organic Ossi's Impact That Lasts plantase,2021-06-14T10:21:15.424Z,temperature,19.1
Organic Ossi's Impact That Lasts plantase,2021-06-14T18:17:16.181Z,temperature,16.6
Organic Ossi's Impact That Lasts plantase,2021-06-14T04:52:58.701Z,temperature,18.3
Organic Ossi's Impact That Lasts plantase,2021-06-14T07:47:10.504Z,temperature,17.8
Organic Ossi's Impact That Lasts plantase,2021-06-14T05:05:30.602Z,temperature,18.4
Organic Ossi's Impact That Lasts plantase,2021-06-14T05:45:40.534Z,temperature,16.9
Organic Ossi's Impact That Lasts plantase,2021-06-15T05:45:40.534Z,pH,6.78
Organic Ossi's Impact That Lasts plantase,2021-06-15T05:45:40.534Z,rainFall,0
Organic Ossi's Impact That Lasts plantase,2021-06-15T10:37:25.717Z,temperature,15.4
Organic Ossi's Impact That Lasts plantase,2021-06-15T15:09:13.449Z,temperature,14.3
Organic Ossi's Impact That Lasts plantase,2021-06-16T15:09:13.449Z,pH,6.93
Organic Ossi's Impact That Lasts plantase,2021-06-16T15:09:13.449Z,rainFall,0
