location,datetime,sensorType,value
Friman Metsola collective,2021-08-29T05:30:22.812Z,temperature,20.3
Friman Metsola collective,2021-08-29T06:31:53.339Z,temperature,19.4
Friman Metsola collective,2021-08-29T09:41:40.645Z,temperature,21.0
Friman Metsola collective,2021-08-29T01:21:37.327Z,temperature,18.0
Friman Metsola collective,2021-08-29T02:44:07.716Z,temperature,19.2
Friman Metsola collective,2021-08-30T02:44:07.716Z,pH,5.92
Friman Metsola collective,2021-08-30T02:44:07.716Z,rainFall,0
Friman Metsola collective,2021-08-30T04:42:01.861Z,temperature,24.7
Friman Metsola collective,2021-08-30T08:13:25.581Z,temperature,25.0
Friman Metsola collective,2021-08-30T12:26:11.762Z,temperature,25.5
Friman Metsola collective,2021-08-30T04:46:39.175Z,temperature,24.6
Friman Metsola collective,2021-08-29T21:40:00.201Z,temperature,20.8
Friman Metsola collective,2021-08-30T21:40:00.201Z,pH,6.08
Friman Metsola collective,2021-08-30T21:40:00.201Z,rainFall,0
Friman Metsola collective,2021-08-30T21:54:37.613Z,temperature,14.6
Friman Metsola collective,2021-08-31T03:07:32.781Z,temperature,18.8
Friman Metsola collective,2021-08-31T11:59:18.744Z,temperature,20.0
Friman Metsola collective,2021-08-31T12:55:55.432Z,temperature,20.7
Friman Metsola collective,2021-08-31T03:18:53.379Z,temperature,19.2
Friman Metsola collective,2021-08-31T17:30:10.246Z,temperature,17.4
Friman Metsola collective,2021-08-31T10:01:34.308Z,temperature,20.8
Friman Metsola collective,2021-08-31T12:40:28.324Z,temperature,19.9
Friman Metsola collective,2021-08-31T03:22:12.185Z,temperature,17.9
Friman Metsola collective,2021-09-01T03:22:12.185Z,pH,6.47
Friman Metsola collective,2021-09-01T03:22:12.185Z,rainFall,4.5
Friman Metsola collective,2021-09-01T18:02:20.810Z,temperature,22.2
Friman Metsola collective,2021-08-31T22:07:26.673Z,temperature,20.6
Friman Metsola collective,2021-09-01T12:48:26.601Z,temperature,24.5
Friman Metsola collective,2021-09-01T18:49:05.034Z,temperature,22.1
Friman Metsola collective,2021-09-02T18:49:05.034Z,pH,6.10
Friman Metsola collective,2021-09-02T18:49:05.034Z,rainFall,0
Friman Metsola collective,2021-09-02T18:32:48.802Z,temperature,14.9
Friman Metsola collective,2021-09-03T18:32:48.802Z,pH,6.55
Friman Metsola collective,2021-09-03T18:32:48.802Z,rainFall,3.8
Friman Metsola collective,2021-09-03T10:54:28.856Z,temperature,22.9
Friman Metsola collective,2021-09-04T10:54:28.856Z,pH,6.12
Friman Metsola collective,2021-09-04T10:54:28.856Z,rainFall,0
Friman Metsola collective,2021-09-04T19:18:47.974Z,temperature,27.2
Friman Metsola collective,2021-09-04T10:40:21.458Z,temperature,31.4
Friman Metsola collective,2021-09-05T10:40:21.458Z,pH,6.61
Friman Metsola collective,2021-09-05T10:40:21.458Z,rainFall,0
Friman Metsola collective,2021-09-05T14:52:59.218Z,temperature,26.8
Friman Metsola collective,2021-09-05T12:11:14.877Z,temperature,26.6
Friman Metsola collective,2021-09-05T04:30:01.214Z,temperature,27.4
Friman Metsola collective,2021-09-05T06:43:37.113Z,temperature,28.3
Friman Metsola collective,2021-09-04T22:48:37.592Z,temperature,24.3
Friman Metsola collective,2021-09-05T11:41:19.837Z,temperature,28.4
Friman Metsola collective,2021-09-06T11:41:19.837Z,pH,6.69
Friman Metsola collective,2021-09-06T11:41:19.837Z,rainFall,0
Friman Metsola collective,2021-09-06T01:20:59.199Z,temperature,24.5
Friman Metsola collective,2021-09-06T17:26:07.411Z,temperature,25.0
Friman Metsola collective,2021-09-06T07:29:46.067Z,temperature,28.4
Friman Metsola collective,2021-09-06T19:54:34.073Z,temperature,23.7
Friman Metsola collective,2021-09-06T08:02:10.594Z,temperature,28.4
Friman Metsola collective,2021-09-06T04:27:26.326Z,temperature,27.4
Friman Metsola collective,2021-09-05T22:57:08.300Z,temperature,23.5
Friman Metsola collective,2021-09-05T22:28:09.850Z,temperature,24.0
Friman Metsola collective,2021-09-06T08:43:39.645Z,temperature,28.6
Friman Metsola collective,2021-09-07T08:43:39.645Z,pH,6.31
Friman Metsola collective,2021-09-07T08:43:39.645Z,rainFall,0
Friman Metsola collective,2021-09-07T15:33:36.214Z,temperature,17.7
Friman Metsola collective,2021-09-07T01:49:48.470Z,temperature,15.2
Friman Metsola collective,2021-09-07T05:27:24.312Z,temperature,17.1
Friman Metsola collective,2021-09-07T08:28:07.294Z,temperature,17.5
Friman Metsola collective,2021-09-07T18:25:30.342Z,temperature,15.7
Friman Metsola collective,2021-09-07T14:27:44.139Z,temperature,17.9
Friman Metsola collective,2021-09-06T22:54:43.939Z,temperature,13.6
Friman Metsola collective,2021-09-07T02:05:57.018Z,temperature,17.2
Friman Metsola collective,2021-09-07T13:55:13.226Z,temperature,17.7
Friman Metsola collective,2021-09-07T13:51:19.209Z,temperature,17.9
Friman Metsola collective,2021-09-08T13:51:19.209Z,pH,6.45
Friman Metsola collective,2021-09-08T13:51:19.209Z,rainFall,4.4
Friman Metsola collective,2021-09-08T18:51:16.967Z,temperature,16.5
Friman Metsola collective,2021-09-08T08:41:45.187Z,temperature,20.1
Friman Metsola collective,2021-09-08T00:59:42.962Z,temperature,16.3
Friman Metsola collective,2021-09-08T04:06:33.583Z,temperature,18.7
Friman Metsola collective,2021-09-08T00:37:14.925Z,temperature,17.3
Friman Metsola collective,2021-09-09T00:37:14.925Z,pH,6.43
Friman Metsola collective,2021-09-09T00:37:14.925Z,rainFall,0
Friman Metsola collective,2021-09-09T18:15:11.970Z,temperature,13.8
Friman Metsola collective,2021-09-09T20:01:19.314Z,temperature,12.8
Friman Metsola collective,2021-09-09T04:22:43.878Z,temperature,16.7
Friman Metsola collective,2021-09-09T15:19:07.639Z,temperature,16.0
Friman Metsola collective,2021-09-09T03:03:10.228Z,temperature,16.0
Friman Metsola collective,2021-09-10T03:03:10.228Z,pH,5.80
Friman Metsola collective,2021-09-10T03:03:10.228Z,rainFall,0
Friman Metsola collective,2021-09-10T13:57:50.821Z,temperature,24.3
Friman Metsola collective,2021-09-10T03:07:30.033Z,temperature,22.3
Friman Metsola collective,2021-09-11T03:07:30.033Z,pH,5.72
Friman Metsola collective,2021-09-11T03:07:30.033Z,rainFall,0
Friman Metsola collective,2021-09-11T03:57:43.488Z,temperature,22.7
Friman Metsola collective,2021-09-11T11:58:51.135Z,temperature,23.0
Friman Metsola collective,2021-09-12T11:58:51.135Z,pH,6.40
Friman Metsola collective,2021-09-12T11:58:51.135Z,rainFall,0
Friman Metsola collective,2021-09-12T16:37:23.950Z,temperature,23.9
Friman Metsola collective,2021-09-13T16:37:23.950Z,pH,6.04
Friman Metsola collective,2021-09-13T16:37:23.950Z,rainFall,0
Friman Metsola collective,2021-09-13T11:15:21.163Z,temperature,23.1
Friman Metsola collective,2021-09-13T00:27:17.636Z,temperature,21.9
Friman Metsola collective,2021-09-13T01:16:03.412Z,temperature,22.1
Friman Metsola collective,2021-09-12T23:43:00.108Z,temperature,20.0
Friman Metsola collective,2021-09-13T16:30:18.158Z,temperature,22.1
Friman Metsola collective,2021-09-13T13:32:10.630Z,temperature,23.4
Friman Metsola collective,2021-09-14T13:32:10.630Z,pH,6.54
Friman Metsola collective,2021-09-14T13:32:10.630Z,rainFall,0
Friman Metsola collective,2021-09-14T00:58:16.031Z,temperature,19.0
Friman Metsola collective,2021-09-14T10:08:37.342Z,temperature,23.3
Friman Metsola collective,2021-09-14T16:55:37.545Z,temperature,20.5
Friman Metsola collective,2021-09-14T17:48:29.936Z,temperature,20.9
Friman Metsola collective,2021-09-14T11:23:00.824Z,temperature,22.8
Friman Metsola collective,2021-09-14T06:24:15.030Z,temperature,22.8
Friman Metsola collective,2021-09-14T07:36:47.326Z,temperature,23.1
Friman Metsola collective,2021-09-14T18:57:21.054Z,temperature,19.7
Friman Metsola collective,2021-09-15T18:57:21.054Z,pH,5.92
Friman Metsola collective,2021-09-15T18:57:21.054Z,rainFall,4.1
Friman Metsola collective,2021-09-15T12:16:19.217Z,temperature,15.3
Friman Metsola collective,2021-09-14T21:02:40.312Z,temperature,11.6
Friman Metsola collective,2021-09-15T12:19:03.140Z,temperature,15.7
Friman Metsola collective,2021-09-14T23:28:08.896Z,temperature,13.1
Friman Metsola collective,2021-09-15T09:49:54.513Z,temperature,17.1
Friman Metsola collective,2021-09-15T08:35:09.606Z,temperature,17.1
Friman Metsola collective,2021-09-15T13:22:29.001Z,temperature,16.7
Friman Metsola collective,2021-09-15T03:18:11.221Z,temperature,15.9
Friman Metsola collective,2021-09-14T23:52:55.048Z,temperature,12.5
Friman Metsola collective,2021-09-15T23:52:55.048Z,pH,6.10
Friman Metsola collective,2021-09-15T23:52:55.048Z,rainFall,9.1
Friman Metsola collective,2021-09-16T03:41:49.541Z,temperature,17.9
Friman Metsola collective,2021-09-17T03:41:49.541Z,pH,6.14
Friman Metsola collective,2021-09-17T03:41:49.541Z,rainFall,0
Friman Metsola collective,2021-09-17T15:00:50.646Z,temperature,25.6
Friman Metsola collective,2021-09-17T04:25:22.494Z,temperature,24.8
Friman Metsola collective,2021-09-18T04:25:22.494Z,pH,6.50
Friman Metsola collective,2021-09-18T04:25:22.494Z,rainFall,9.4
Friman Metsola collective,2021-09-18T17:48:59.070Z,temperature,17.4
Friman Metsola collective,2021-09-18T15:18:59.134Z,temperature,18.2
Friman Metsola collective,2021-09-18T17:36:03.460Z,temperature,17.0
Friman Metsola collective,2021-09-18T06:30:40.248Z,temperature,18.6
Friman Metsola collective,2021-09-18T11:48:48.178Z,temperature,18.5
Friman Metsola collective,2021-09-19T11:48:48.178Z,pH,6.17
Friman Metsola collective,2021-09-19T11:48:48.178Z,rainFall,10.3
Friman Metsola collective,2021-09-19T20:35:00.362Z,temperature,11.0
Friman Metsola collective,2021-09-19T06:46:17.849Z,temperature,13.5
Friman Metsola collective,2021-09-20T06:46:17.849Z,pH,6.58
Friman Metsola collective,2021-09-20T06:46:17.849Z,rainFall,0
Friman Metsola collective,2021-09-20T18:16:26.322Z,temperature,15.9
Friman Metsola collective,2021-09-20T00:00:13.897Z,temperature,15.5
Friman Metsola collective,2021-09-20T13:07:12.301Z,temperature,18.9
Friman Metsola collective,2021-09-19T22:02:48.518Z,temperature,15.4
Friman Metsola collective,2021-09-20T22:02:48.518Z,pH,5.85
Friman Metsola collective,2021-09-20T22:02:48.518Z,rainFall,0
Friman Metsola collective,2021-09-21T17:04:48.068Z,temperature,20.5
Friman Metsola collective,2021-09-21T07:37:21.679Z,temperature,23.4
Friman Metsola collective,2021-09-22T07:37:21.679Z,pH,5.97
Friman Metsola collective,2021-09-22T07:37:21.679Z,rainFall,0
Friman Metsola collective,2021-09-22T02:38:15.627Z,temperature,12.8
Friman Metsola collective,2021-09-21T21:15:01.614Z,temperature,9.5
Friman Metsola collective,2021-09-22T15:39:50.683Z,temperature,13.2
Friman Metsola collective,2021-09-22T04:50:02.449Z,temperature,14.3
Friman Metsola collective,2021-09-22T00:46:43.076Z,temperature,12.3
Friman Metsola collective,2021-09-22T18:30:10.884Z,temperature,13.0
Friman Metsola collective,2021-09-21T21:58:55.445Z,temperature,9.9
Friman Metsola collective,2021-09-22T14:23:02.259Z,temperature,13.9
Friman Metsola collective,2021-09-23T14:23:02.259Z,pH,6.14
Friman Metsola collective,2021-09-23T14:23:02.259Z,rainFall,0
Friman Metsola collective,2021-09-23T00:01:13.647Z,temperature,20.5
Friman Metsola collective,2021-09-23T08:36:11.042Z,temperature,22.1
Friman Metsola collective,2021-09-23T07:54:04.586Z,temperature,22.2
Friman Metsola collective,2021-09-24T07:54:04.586Z,pH,6.00
Friman Metsola collective,2021-09-24T07:54:04.586Z,rainFall,0
Friman Metsola collective,2021-09-24T02:32:16.229Z,temperature,21.7
Friman Metsola collective,2021-09-23T22:32:27.574Z,temperature,17.9
Friman Metsola collective,2021-09-24T15:53:25.402Z,temperature,20.6
Friman Metsola collective,2021-09-24T00:35:10.026Z,temperature,19.2
Friman Metsola collective,2021-09-24T17:57:04.046Z,temperature,20.5
Friman Metsola collective,2021-09-24T12:05:51.043Z,temperature,23.3
Friman Metsola collective,2021-09-25T12:05:51.043Z,pH,6.52
Friman Metsola collective,2021-09-25T12:05:51.043Z,rainFall,3.8
Friman Metsola collective,2021-09-24T23:34:29.790Z,temperature,19.4
Friman Metsola collective,2021-09-25T23:34:29.790Z,pH,6.20
Friman Metsola collective,2021-09-25T23:34:29.790Z,rainFall,0
Friman Metsola collective,2021-09-26T16:29:21.151Z,temperature,24.1
Friman Metsola collective,2021-09-26T01:13:04.742Z,temperature,23.2
Friman Metsola collective,2021-09-26T19:08:26.839Z,temperature,21.6
Friman Metsola collective,2021-09-26T18:49:36.916Z,temperature,21.9
Friman Metsola collective,2021-09-26T15:47:35.942Z,temperature,24.0
Friman Metsola collective,2021-09-26T10:32:10.099Z,temperature,25.5
Friman Metsola collective,2021-09-26T10:17:26.851Z,temperature,25.2
Friman Metsola collective,2021-09-26T18:18:47.110Z,temperature,22.8
Friman Metsola collective,2021-09-27T18:18:47.110Z,pH,6.23
Friman Metsola collective,2021-09-27T18:18:47.110Z,rainFall,7.7
Friman Metsola collective,2021-09-27T08:36:05.940Z,temperature,24.1
Friman Metsola collective,2021-09-27T13:37:11.323Z,temperature,23.5
Friman Metsola collective,2021-09-27T20:21:36.349Z,temperature,19.5
Friman Metsola collective,2021-09-27T18:57:05.084Z,temperature,20.8
Friman Metsola collective,2021-09-27T11:08:02.260Z,temperature,23.2
Friman Metsola collective,2021-09-27T14:34:16.159Z,temperature,22.6
Friman Metsola collective,2021-09-27T12:23:25.695Z,temperature,22.9
Friman Metsola collective,2021-09-28T12:23:25.695Z,pH,6.13
Friman Metsola collective,2021-09-28T12:23:25.695Z,rainFall,0
Friman Metsola collective,2021-09-28T12:19:56.492Z,temperature,14.7
Friman Metsola collective,2021-09-28T05:58:58.396Z,temperature,14.9
Friman Metsola collective,2021-09-27T23:27:56.589Z,temperature,11.0
Friman Metsola collective,2021-09-28T23:27:56.589Z,pH,6.06
Friman Metsola collective,2021-09-28T23:27:56.589Z,rainFall,0
Friman Metsola collective,2021-09-29T13:23:05.755Z,temperature,22.0
Friman Metsola collective,2021-09-29T03:18:17.913Z,temperature,20.6
Friman Metsola collective,2021-09-29T13:29:51.293Z,temperature,21.9
Friman Metsola collective,2021-09-29T08:15:24.001Z,temperature,23.7
Friman Metsola collective,2021-09-29T13:36:33.615Z,temperature,22.6
Friman Metsola collective,2021-09-29T11:45:09.116Z,temperature,23.1
Friman Metsola collective,2021-09-29T10:48:26.586Z,temperature,22.6
Friman Metsola collective,2021-09-29T16:11:16.031Z,temperature,20.7
Friman Metsola collective,2021-09-29T16:59:01.502Z,temperature,20.1
Friman Metsola collective,2021-09-29T12:33:16.206Z,temperature,22.1
Friman Metsola collective,2021-09-30T12:33:16.206Z,pH,6.60
Friman Metsola collective,2021-09-30T12:33:16.206Z,rainFall,0
Friman Metsola collective,2021-09-30T08:51:16.687Z,temperature,19.9
Friman Metsola collective,2021-10-01T08:51:16.687Z,pH,6.24
Friman Metsola collective,2021-10-01T08:51:16.687Z,rainFall,0
Friman Metsola collective,2021-10-01T12:21:12.822Z,temperature,20.5
Friman Metsola collective,2021-10-01T19:46:48.090Z,temperature,15.9
Friman Metsola collective,2021-10-01T16:54:49.300Z,temperature,18.0
Friman Metsola collective,2021-10-02T16:54:49.300Z,pH,5.85
Friman Metsola collective,2021-10-02T16:54:49.300Z,rainFall,0
Friman Metsola collective,2021-10-01T22:22:46.053Z,temperature,10.6
Friman Metsola collective,2021-10-02T13:12:52.967Z,temperature,15.3
Friman Metsola collective,2021-10-02T05:57:30.743Z,temperature,15.4
Friman Metsola collective,2021-10-02T08:37:26.676Z,temperature,15.3
Friman Metsola collective,2021-10-02T05:52:27.046Z,temperature,15.3
Friman Metsola collective,2021-10-02T17:58:30.424Z,temperature,13.2
Friman Metsola collective,2021-10-02T13:56:37.256Z,temperature,14.5
Friman Metsola collective,2021-10-03T13:56:37.256Z,pH,6.05
Friman Metsola collective,2021-10-03T13:56:37.256Z,rainFall,0
Friman Metsola collective,2021-10-03T07:59:44.563Z,temperature,22.4
Friman Metsola collective,2021-10-03T01:37:52.490Z,temperature,20.4
Friman Metsola collective,2021-10-02T21:12:42.537Z,temperature,17.2
Friman Metsola collective,2021-10-03T06:09:44.129Z,temperature,22.2
Friman Metsola collective,2021-10-03T05:39:41.050Z,temperature,22.0
Friman Metsola collective,2021-10-02T23:26:15.461Z,temperature,19.1
Friman Metsola collective,2021-10-02T23:57:03.101Z,temperature,18.9
Friman Metsola collective,2021-10-03T23:57:03.101Z,pH,5.95
Friman Metsola collective,2021-10-03T23:57:03.101Z,rainFall,0
Friman Metsola collective,2021-10-04T15:04:29.395Z,temperature,16.1
Friman Metsola collective,2021-10-04T05:39:22.509Z,temperature,17.1
Friman Metsola collective,2021-10-03T21:53:22.117Z,temperature,11.0
Friman Metsola collective,2021-10-04T10:03:40.903Z,temperature,16.9
Friman Metsola collective,2021-10-04T07:06:31.631Z,temperature,15.8
Friman Metsola collective,2021-10-04T17:07:39.903Z,temperature,14.9
Friman Metsola collective,2021-10-04T06:27:25.410Z,temperature,15.5
Friman Metsola collective,2021-10-03T21:08:06.133Z,temperature,11.0
Friman Metsola collective,2021-10-04T21:08:06.133Z,pH,5.87
Friman Metsola collective,2021-10-04T21:08:06.133Z,rainFall,2.4
Friman Metsola collective,2021-10-04T22:14:41.925Z,temperature,12.7
Friman Metsola collective,2021-10-05T16:24:07.050Z,temperature,14.2
Friman Metsola collective,2021-10-05T17:31:23.226Z,temperature,14.2
Friman Metsola collective,2021-10-06T17:31:23.226Z,pH,6.50
Friman Metsola collective,2021-10-06T17:31:23.226Z,rainFall,0
Friman Metsola collective,2021-10-06T03:04:23.899Z,temperature,19.4
Friman Metsola collective,2021-10-06T12:32:04.651Z,temperature,20.1
Friman Metsola collective,2021-10-06T09:28:39.451Z,temperature,19.8
Friman Metsola collective,2021-10-06T01:37:53.289Z,temperature,17.9
Friman Metsola collective,2021-10-07T01:37:53.289Z,pH,6.00
Friman Metsola collective,2021-10-07T01:37:53.289Z,rainFall,0
Friman Metsola collective,2021-10-07T03:37:45.486Z,temperature,22.3
Friman Metsola collective,2021-10-07T00:25:25.886Z,temperature,21.0
Friman Metsola collective,2021-10-07T04:08:40.897Z,temperature,22.1
Friman Metsola collective,2021-10-07T06:48:45.963Z,temperature,23.5
Friman Metsola collective,2021-10-07T00:44:47.818Z,temperature,20.0
Friman Metsola collective,2021-10-07T12:12:45.040Z,temperature,23.0
Friman Metsola collective,2021-10-08T12:12:45.040Z,pH,6.46
Friman Metsola collective,2021-10-08T12:12:45.040Z,rainFall,0
Friman Metsola collective,2021-10-08T08:36:18.946Z,temperature,24.8
Friman Metsola collective,2021-10-07T21:56:34.919Z,temperature,20.8
Friman Metsola collective,2021-10-07T21:07:25.257Z,temperature,21.0
Friman Metsola collective,2021-10-08T16:49:25.292Z,temperature,23.4
Friman Metsola collective,2021-10-08T16:10:00.169Z,temperature,24.4
Friman Metsola collective,2021-10-09T16:10:00.169Z,pH,5.76
Friman Metsola collective,2021-10-09T16:10:00.169Z,rainFall,0
Friman Metsola collective,2021-10-09T18:15:45.080Z,temperature,20.8
Friman Metsola collective,2021-10-09T19:05:42.394Z,temperature,19.5
Friman Metsola collective,2021-10-09T07:55:49.941Z,temperature,24.0
Friman Metsola collective,2021-10-09T03:02:56.760Z,temperature,21.7
Friman Metsola collective,2021-10-09T00:10:09.773Z,temperature,20.0
Friman Metsola collective,2021-10-10T00:10:09.773Z,pH,6.57
Friman Metsola collective,2021-10-10T00:10:09.773Z,rainFall,0
Friman Metsola collective,2021-10-10T07:11:10.166Z,temperature,19.0
Friman Metsola collective,2021-10-10T16:16:06.008Z,temperature,17.4
Friman Metsola collective,2021-10-10T06:42:34.497Z,temperature,19.0
Friman Metsola collective,2021-10-11T06:42:34.497Z,pH,6.50
Friman Metsola collective,2021-10-11T06:42:34.497Z,rainFall,0
Friman Metsola collective,2021-10-11T19:05:04.397Z,temperature,19.0
Friman Metsola collective,2021-10-11T04:44:08.862Z,temperature,20.0
Friman Metsola collective,2021-10-11T17:40:06.908Z,temperature,19.1
Friman Metsola collective,2021-10-12T17:40:06.908Z,pH,6.48
Friman Metsola collective,2021-10-12T17:40:06.908Z,rainFall,3.5
Friman Metsola collective,2021-10-12T09:57:27.251Z,temperature,13.4
Friman Metsola collective,2021-10-11T21:39:13.895Z,temperature,8.7
Friman Metsola collective,2021-10-12T06:41:05.355Z,temperature,11.4
Friman Metsola collective,2021-10-12T15:22:53.689Z,temperature,11.1
Friman Metsola collective,2021-10-12T10:24:35.654Z,temperature,12.2
Friman Metsola collective,2021-10-12T00:17:17.417Z,temperature,8.9
Friman Metsola collective,2021-10-11T23:52:32.245Z,temperature,9.2
Friman Metsola collective,2021-10-12T04:19:29.784Z,temperature,11.5
Friman Metsola collective,2021-10-12T09:26:38.062Z,temperature,12.7
Friman Metsola collective,2021-10-12T01:32:52.537Z,temperature,10.2
Friman Metsola collective,2021-10-13T01:32:52.537Z,pH,6.39
Friman Metsola collective,2021-10-13T01:32:52.537Z,rainFall,1.9
Friman Metsola collective,2021-10-13T14:52:13.715Z,temperature,17.7
Friman Metsola collective,2021-10-12T23:23:40.381Z,temperature,15.0
Friman Metsola collective,2021-10-13T16:35:40.770Z,temperature,17.0
Friman Metsola collective,2021-10-13T01:49:03.624Z,temperature,15.4
Friman Metsola collective,2021-10-13T20:16:18.721Z,temperature,14.9
Friman Metsola collective,2021-10-13T10:29:41.541Z,temperature,19.1
Friman Metsola collective,2021-10-13T04:19:55.060Z,temperature,17.1
Friman Metsola collective,2021-10-13T07:07:08.272Z,temperature,19.1
Friman Metsola collective,2021-10-13T18:17:16.796Z,temperature,16.2
Friman Metsola collective,2021-10-14T18:17:16.796Z,pH,5.99
Friman Metsola collective,2021-10-14T18:17:16.796Z,rainFall,10.6
Friman Metsola collective,2021-10-14T17:33:34.626Z,temperature,10.1
Friman Metsola collective,2021-10-15T17:33:34.626Z,pH,5.94
Friman Metsola collective,2021-10-15T17:33:34.626Z,rainFall,2.9
Friman Metsola collective,2021-10-15T11:26:16.378Z,temperature,12.7
Friman Metsola collective,2021-10-15T10:14:11.589Z,temperature,13.0
Friman Metsola collective,2021-10-15T03:27:49.137Z,temperature,11.8
Friman Metsola collective,2021-10-16T03:27:49.137Z,pH,6.51
Friman Metsola collective,2021-10-16T03:27:49.137Z,rainFall,0
Friman Metsola collective,2021-10-16T10:50:47.271Z,temperature,8.5
Friman Metsola collective,2021-10-16T04:51:51.225Z,temperature,6.5
Friman Metsola collective,2021-10-16T10:29:41.928Z,temperature,7.9
Friman Metsola collective,2021-10-15T22:15:26.257Z,temperature,4.9
Friman Metsola collective,2021-10-16T06:56:48.915Z,temperature,8.0
Friman Metsola collective,2021-10-16T17:37:44.147Z,temperature,6.1
Friman Metsola collective,2021-10-16T05:55:12.335Z,temperature,6.7
Friman Metsola collective,2021-10-17T05:55:12.335Z,pH,6.14
Friman Metsola collective,2021-10-17T05:55:12.335Z,rainFall,3.9
Friman Metsola collective,2021-10-17T10:45:23.798Z,temperature,12.6
Friman Metsola collective,2021-10-17T01:34:09.884Z,temperature,9.9
Friman Metsola collective,2021-10-17T10:10:55.546Z,temperature,12.0
Friman Metsola collective,2021-10-17T06:35:12.580Z,temperature,11.3
Friman Metsola collective,2021-10-17T20:35:25.313Z,temperature,9.0
Friman Metsola collective,2021-10-16T21:23:18.787Z,temperature,8.0
Friman Metsola collective,2021-10-17T16:13:36.220Z,temperature,10.6
Friman Metsola collective,2021-10-17T19:12:58.758Z,temperature,7.7
Friman Metsola collective,2021-10-16T21:10:18.497Z,temperature,6.5
Friman Metsola collective,2021-10-17T21:10:18.497Z,pH,5.95
Friman Metsola collective,2021-10-17T21:10:18.497Z,rainFall,0
Friman Metsola collective,2021-10-18T06:17:57.200Z,temperature,15.9
Friman Metsola collective,2021-10-18T17:57:32.541Z,temperature,14.7
Friman Metsola collective,2021-10-17T21:11:01.963Z,temperature,11.3
Friman Metsola collective,2021-10-18T00:31:39.657Z,temperature,12.6
Friman Metsola collective,2021-10-17T21:20:05.604Z,temperature,11.6
Friman Metsola collective,2021-10-18T01:54:45.395Z,temperature,13.9
Friman Metsola collective,2021-10-18T02:14:12.319Z,temperature,14.3
Friman Metsola collective,2021-10-18T01:14:09.505Z,temperature,13.7
Friman Metsola collective,2021-10-18T16:19:43.534Z,temperature,15.2
Friman Metsola collective,2021-10-19T16:19:43.534Z,pH,6.25
Friman Metsola collective,2021-10-19T16:19:43.534Z,rainFall,0
Friman Metsola collective,2021-10-19T01:06:54.237Z,temperature,9.3
Friman Metsola collective,2021-10-19T07:40:20.772Z,temperature,11.4
Friman Metsola collective,2021-10-19T05:02:00.009Z,temperature,10.9
Friman Metsola collective,2021-10-19T04:10:46.981Z,temperature,10.7
Friman Metsola collective,2021-10-19T07:37:51.502Z,temperature,10.0
Friman Metsola collective,2021-10-19T19:57:17.852Z,temperature,7.6
Friman Metsola collective,2021-10-20T19:57:17.852Z,pH,6.55
Friman Metsola collective,2021-10-20T19:57:17.852Z,rainFall,0
Friman Metsola collective,2021-10-20T15:46:59.719Z,temperature,17.5
Friman Metsola collective,2021-10-20T08:16:33.648Z,temperature,17.2
Friman Metsola collective,2021-10-20T09:09:47.959Z,temperature,17.0
Friman Metsola collective,2021-10-21T09:09:47.959Z,pH,6.46
Friman Metsola collective,2021-10-21T09:09:47.959Z,rainFall,2.8
Friman Metsola collective,2021-10-21T13:59:41.653Z,temperature,21.7
Friman Metsola collective,2021-10-21T02:22:52.649Z,temperature,19.6
Friman Metsola collective,2021-10-21T14:57:24.586Z,temperature,20.8
Friman Metsola collective,2021-10-21T03:41:23.574Z,temperature,20.1
Friman Metsola collective,2021-10-21T18:17:31.295Z,temperature,17.8
Friman Metsola collective,2021-10-21T02:15:02.670Z,temperature,19.6
Friman Metsola collective,2021-10-22T02:15:02.670Z,pH,6.55
Friman Metsola collective,2021-10-22T02:15:02.670Z,rainFall,2.9
Friman Metsola collective,2021-10-22T10:44:21.452Z,temperature,16.0
Friman Metsola collective,2021-10-22T14:42:15.434Z,temperature,15.2
Friman Metsola collective,2021-10-22T13:58:17.674Z,temperature,15.2
Friman Metsola collective,2021-10-22T04:06:32.142Z,temperature,15.4
Friman Metsola collective,2021-10-23T04:06:32.142Z,pH,6.68
Friman Metsola collective,2021-10-23T04:06:32.142Z,rainFall,2.5
Friman Metsola collective,2021-10-23T20:22:22.911Z,temperature,15.3
Friman Metsola collective,2021-10-23T02:05:05.139Z,temperature,16.3
Friman Metsola collective,2021-10-23T00:36:23.796Z,temperature,15.6
Friman Metsola collective,2021-10-23T08:25:13.489Z,temperature,19.0
Friman Metsola collective,2021-10-24T08:25:13.489Z,pH,6.01
Friman Metsola collective,2021-10-24T08:25:13.489Z,rainFall,0
Friman Metsola collective,2021-10-24T17:10:00.906Z,temperature,4.8
Friman Metsola collective,2021-10-24T14:41:22.963Z,temperature,5.6
Friman Metsola collective,2021-10-24T09:17:59.922Z,temperature,6.8
Friman Metsola collective,2021-10-24T07:49:59.464Z,temperature,7.1
Friman Metsola collective,2021-10-24T07:37:16.139Z,temperature,5.9
Friman Metsola collective,2021-10-23T21:15:24.357Z,temperature,2.3
Friman Metsola collective,2021-10-24T08:57:24.164Z,temperature,5.8
Friman Metsola collective,2021-10-24T01:01:15.753Z,temperature,3.3
Friman Metsola collective,2021-10-24T15:20:51.816Z,temperature,4.8
Friman Metsola collective,2021-10-24T04:36:28.932Z,temperature,5.7
Friman Metsola collective,2021-10-25T04:36:28.932Z,pH,6.02
